timestamp,bucket_values
2020-12-14T14:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-15T12:47:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-16T00:24:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.01, 0.03, 0.097, 0.204, 0.286, 0.242, 0.09, 0.026, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-17T23:35:00,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.01, 0.022, 0.098, 0.32, 0.328, 0.15, 0.05, 0.014, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-18T23:43:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.004, 0.009, 0.021, 0.044, 0.114, 0.2, 0.259, 0.219, 0.093, 0.027, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-19T13:11:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-20T08:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.087, 0.242, 0.173, 0.161, 0.205, 0.107, 0.022, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-20T13:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-21T09:41:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.014, 0.028, 0.082, 0.196, 0.257, 0.225, 0.124, 0.049, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-22T04:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.039, 0.17, 0.299, 0.231, 0.121, 0.072, 0.038, 0.015, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-22T08:34:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.006, 0.035, 0.169, 0.32, 0.275, 0.106, 0.049, 0.024, 0.009, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-23T07:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.007, 0.038, 0.089, 0.15, 0.188, 0.172, 0.16, 0.112, 0.056, 0.02, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-24T08:54:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.009, 0.027, 0.084, 0.206, 0.257, 0.204, 0.135, 0.054, 0.015, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-25T13:27:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-26T07:23:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.007, 0.049, 0.133, 0.162, 0.155, 0.132, 0.124, 0.114, 0.07, 0.032, 0.011, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-27T08:51:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.006, 0.009, 0.014, 0.039, 0.101, 0.183, 0.249, 0.212, 0.125, 0.044, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-28T10:32:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.012, 0.047, 0.133, 0.198, 0.192, 0.141, 0.104, 0.087, 0.056, 0.02, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-29T11:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.007, 0.021, 0.068, 0.162, 0.239, 0.246, 0.162, 0.067, 0.017, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-30T11:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.008, 0.019, 0.058, 0.315, 0.388, 0.175, 0.031, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-31T10:32:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.019, 0.101, 0.23, 0.304, 0.157, 0.073, 0.064, 0.035, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
