timestamp,bucket_values
2021-05-16T08:13:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.009, 0.028, 0.092, 0.113, 0.155, 0.142, 0.126, 0.116, 0.095, 0.065, 0.034, 0.013, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-16T13:28:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-18T05:45:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.007, 0.01, 0.022, 0.09, 0.173, 0.208, 0.168, 0.122, 0.105, 0.065, 0.02, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-19T11:55:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.001, 0.003, 0.011, 0.054, 0.096, 0.152, 0.204, 0.194, 0.158, 0.09, 0.029, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-20T06:57:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.01, 0.036, 0.114, 0.2, 0.205, 0.166, 0.132, 0.084, 0.034, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-21T07:38:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.008, 0.029, 0.082, 0.17, 0.24, 0.212, 0.132, 0.073, 0.034, 0.009, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-22T09:22:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.014, 0.03, 0.146, 0.224, 0.189, 0.193, 0.135, 0.048, 0.011, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-23T09:46:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.005, 0.009, 0.024, 0.072, 0.122, 0.18, 0.232, 0.208, 0.109, 0.029, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-24T10:46:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.005, 0.009, 0.026, 0.058, 0.101, 0.176, 0.214, 0.192, 0.115, 0.062, 0.024, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-25T09:27:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.014, 0.019, 0.028, 0.049, 0.085, 0.143, 0.191, 0.184, 0.148, 0.094, 0.031, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-26T06:34:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.008, 0.014, 0.032, 0.048, 0.068, 0.102, 0.135, 0.157, 0.16, 0.131, 0.081, 0.039, 0.014, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-27T07:06:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.008, 0.03, 0.065, 0.103, 0.115, 0.128, 0.154, 0.169, 0.125, 0.066, 0.023, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-27T09:39:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.008, 0.03, 0.065, 0.103, 0.115, 0.128, 0.154, 0.169, 0.125, 0.066, 0.023, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-28T13:20:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-30T11:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.004, 0.01, 0.01, 0.025, 0.047, 0.076, 0.146, 0.191, 0.19, 0.157, 0.093, 0.036, 0.009, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-05-31T07:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.005, 0.006, 0.015, 0.042, 0.065, 0.087, 0.135, 0.179, 0.188, 0.156, 0.085, 0.025, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
