timestamp,bucket_values
2021-02-10T06:22:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.011, 0.025, 0.063, 0.111, 0.156, 0.185, 0.18, 0.147, 0.081, 0.027, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-11T06:29:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.007, 0.013, 0.032, 0.096, 0.198, 0.26, 0.232, 0.116, 0.034, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-12T08:54:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.011, 0.017, 0.046, 0.131, 0.216, 0.253, 0.191, 0.094, 0.031, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-13T07:19:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.008, 0.018, 0.051, 0.111, 0.156, 0.189, 0.208, 0.161, 0.069, 0.016, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-14T08:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.006, 0.007, 0.012, 0.031, 0.067, 0.131, 0.218, 0.249, 0.181, 0.073, 0.015, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-15T07:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.01, 0.016, 0.046, 0.128, 0.167, 0.211, 0.227, 0.138, 0.04, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-16T07:11:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.004, 0.009, 0.046, 0.099, 0.155, 0.185, 0.185, 0.163, 0.111, 0.032, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-17T07:06:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.006, 0.012, 0.015, 0.059, 0.204, 0.252, 0.206, 0.133, 0.073, 0.029, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-18T07:00:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.005, 0.017, 0.062, 0.179, 0.233, 0.228, 0.165, 0.077, 0.023, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-19T06:44:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.012, 0.04, 0.093, 0.141, 0.189, 0.185, 0.173, 0.103, 0.042, 0.01, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-20T09:29:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.004, 0.008, 0.02, 0.074, 0.127, 0.162, 0.188, 0.192, 0.141, 0.061, 0.013, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-21T08:57:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.007, 0.03, 0.134, 0.224, 0.248, 0.203, 0.105, 0.029, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-22T06:53:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.006, 0.015, 0.051, 0.122, 0.203, 0.209, 0.181, 0.131, 0.059, 0.016, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-23T06:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.005, 0.016, 0.058, 0.107, 0.121, 0.147, 0.177, 0.174, 0.121, 0.046, 0.016, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-24T06:24:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.006, 0.011, 0.046, 0.145, 0.189, 0.18, 0.17, 0.134, 0.076, 0.029, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-25T06:31:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.01, 0.015, 0.05, 0.111, 0.15, 0.198, 0.209, 0.154, 0.074, 0.015, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-26T07:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.003, 0.011, 0.048, 0.145, 0.197, 0.211, 0.167, 0.118, 0.067, 0.021, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-27T08:07:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.007, 0.016, 0.061, 0.107, 0.155, 0.188, 0.194, 0.166, 0.08, 0.018, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-28T08:55:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.007, 0.016, 0.062, 0.168, 0.241, 0.224, 0.159, 0.083, 0.022, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-28T11:11:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.007, 0.016, 0.062, 0.168, 0.241, 0.224, 0.159, 0.083, 0.022, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
